site;plot;Pre-disturbance management;Post-disturbance management;Years since disturbance;Disturbance agent;Elevation;Aridity Change;HLI;Late-successional WDensity;Early-successional WDensity;Pioneer WDensity;Total WDensity;Pioneer RawDensity;Early-successional RawDensity;Late-successional RawDensity;Total RawDensity;Pre_Density;Pre_Sp1;Pre_Sp2;WDensity_Sp1;WDensity_Sp2
Sokolna;11;N;None;8;Fire;1207,073966;0,003718525;0,161732839;0;545,7173274;0;545,7173274;0;2650;0;2650;299;Fagus sylvatica;N;0;0
Sokolna;12;N;None;8;Fire;1222,545374;0,003725645;0,20703011;54,76733035;272,2785013;184,0275126;511,0733442;1300;1650;100;3050;299;Fagus sylvatica;N;0;0
Sokolna;13;N;None;8;Fire;1233,631088;0,003733166;0,250817484;0;467,9092618;142,4215806;610,3308424;1200;4100;0;5300;299;Fagus sylvatica;N;0;0
Sokolna;14;N;None;8;Fire;1268,341115;0,003947218;0,127830287;494,6961885;1344,909052;142,4215806;1982,026821;1200;9950;4900;16050;299;Fagus sylvatica;N;310,8344366;0
Sokolna;15;N;None;8;Fire;1252,827165;0,003953432;0,132743128;349,8213498;747,6469939;94,94772041;1192,416064;800;12400;4400;17600;299;Fagus sylvatica;N;349,8213498;0
Sokolna;16;N;None;8;Fire;1285,093074;0,003943964;0,14070633;1024,533642;916,0598499;51,98255084;1992,576043;1600;14400;18800;34800;299;Fagus sylvatica;N;1024,533642;0
Sokolna;17;N;None;8;Fire;1301,01575;0,003952132;0,162433166;466,2516549;325,0567034;0;791,3083583;0;3250;4800;8050;299;Fagus sylvatica;N;466,2516549;0
Sokolna;18;N;None;8;Fire;1313,155952;0,003961498;0,19387167;109,1699872;673,9166412;41,60593195;824,6925603;100;5950;850;6900;299;Fagus sylvatica;N;109,1699872;0
Sokolna;19;N;None;8;Fire;1323,025439;0,00396882;0,253735463;293,8605425;438,7353812;0;732,5959237;0;5300;4800;10100;299;Fagus sylvatica;N;293,8605425;0
Sokolna;20;N;None;8;Fire;1328,817322;0,003975069;0,433381954;0;632,3107092;0;632,3107092;0;5850;0;5850;299;Fagus sylvatica;N;0;0
Sokolna;21;N;None;8;Fire;1210,883189;0,004072496;0,142861408;0;323,9626829;14,22226678;338,1849497;50;2100;0;2150;299;Fagus sylvatica;N;0;0
Sokolna;22;N;None;8;Fire;1227,955715;0,00409131;0,14855272;0;100,8488008;0;100,8488008;0;1250;0;1250;299;Fagus sylvatica;N;0;0
Sokolna;23;N;None;8;Fire;1244,886679;0,004110815;0,150350344;0;0;0;0;0;0;0;0;299;Fagus sylvatica;N;0;0
Sokolna;24;N;None;8;Fire;1261,561369;0,004125875;0,156340676;0;182,6351228;47,4738602;230,108983;400;2050;0;2450;299;Fagus sylvatica;N;0;0
Sokolna;25;N;None;8;Fire;1279,917131;0,004147219;0,157825893;0;60,46949791;332,3170214;392,7865193;2800;800;0;3600;299;Fagus sylvatica;N;0;0
Sokolna;26;N;None;8;Fire;1297,737436;0,00416251;0,157643409;60,46949791;47,4738602;94,94772041;202,8910785;800;400;800;2000;299;Fagus sylvatica;N;60,46949791;0
Sokolna;27;N;None;8;Fire;1312,212095;0,004177555;0,166051328;25,99127542;99,45641104;548,2037376;673,6514241;5200;2000;800;8000;299;Fagus sylvatica;N;25,99127542;0
Sokolna;28;N;None;8;Fire;1326,626622;0,004190072;0,175466817;833,0468989;155,4172183;427,2647418;1415,728859;3600;1600;7600;12800;299;Fagus sylvatica;N;833,0468989;0
Sokolna;29;N;None;8;Fire;1337,577528;0,004197909;0,183544774;336,825712;215,8867162;687,0448874;1239,757316;5800;2400;4000;12200;299;Fagus sylvatica;N;336,825712;0
Sokolna;30;N;None;8;Fire;1350,78731;0,004206553;0,186818707;0;358,3082968;484,1538089;842,4621057;3800;3600;0;7400;299;Fagus sylvatica;N;0;0
Sokolna;31;N;None;8;Fire;1365,273505;0,004220501;0,195890942;0;135,1612626;427,2647418;562,4260044;3600;1650;0;5250;299;Fagus sylvatica;N;0;0
Sokolna;32;N;None;8;Fire;1378,198341;0,004235542;0,217233646;0;161,152538;172,9215467;334,0740847;3200;2450;0;5650;299;Fagus sylvatica;N;0;0
Sokolna;33;N;None;8;Fire;1241,827302;0,004224641;0,164705961;0;603,8661757;692,8796635;1296,745839;5000;5750;0;10750;299;Fagus sylvatica;N;0;0
Sokolna;34;N;None;8;Fire;1259,173464;0,004240083;0,158016038;0;254,8736294;840,0088476;1094,882477;8100;3600;0;11700;299;Fagus sylvatica;N;0;0
Sokolna;35;N;None;8;Fire;1276,455017;0,00424714;0,154377325;0;282,0915338;597,8324867;879,9240206;5850;4050;0;9900;299;Fagus sylvatica;N;0;0
Sokolna;36;N;None;8;Fire;1292,488914;0,004246782;0,152557853;0;14,22226678;759,5817632;773,80403;6400;50;0;6450;299;Fagus sylvatica;N;0;0
Sokolna;37;N;None;8;Fire;1308,203356;0,004260362;0,151969839;0;12,99563771;302,3474896;315,3431273;4000;400;0;4400;299;Fagus sylvatica;N;0;0
Sokolna;38;N;None;8;Fire;1323,92866;0,004278;0,148878568;0;107,9433581;392,7865193;500,7298774;3600;1200;0;4800;299;Fagus sylvatica;N;0;0
Sokolna;39;N;None;8;Fire;1341,308879;0,004290407;0,157330013;0;60,46949791;64,97818855;125,4476865;2000;800;0;2800;299;Fagus sylvatica;N;0;0
Sokolna;40;N;None;8;Fire;1356,812641;0,004312615;0,21191997;61,69612698;14,22226678;522,2124622;598,130856;4400;50;450;4900;299;Fagus sylvatica;N;61,69612698;0
Sokolna;41;N;None;8;Fire;1370,262905;0,004336725;0,257898862;0;27,21790449;94,94772041;122,1656249;800;450;0;1250;299;Fagus sylvatica;N;0;0
Sokolna;42;N;None;8;Fire;1382,67747;0,004363425;0,292217012;0;0;0;0;0;0;0;0;299;Fagus sylvatica;N;0;0
Sokolna;43;N;None;8;Fire;1395,567881;0,004391435;0,358634254;0;38,98691313;47,4738602;86,46077333;400;1200;0;1600;299;Fagus sylvatica;N;0;0
Sonian;156031;L;None;21;Wind;130,4420455;0,027958396;0,37852607;19,29454375;0;0;19,29454375;0;0;800;800;207,1;Fagus sylvatica;N;19,29454375;0
Sonian;156041;L;None;21;Wind;128,3099235;0,027960408;0,35307984;9,945641104;0;0;9,945641104;0;0;500;500;207,1;Fagus sylvatica;N;9,945641104;0
Sonian;156051;L;None;21;Wind;125,6544536;0,027962454;0,354557424;7,956512883;0;0;7,956512883;0;0;400;400;207,1;Fagus sylvatica;N;7,956512883;0
Sonian;156511;L;None;21;Wind;131,1832783;0,027995221;0,431472212;24,06845147;9,945641104;0;34,01409258;0;500;700;1200;207,1;Fagus sylvatica;N;24,06845147;0
Sonian;156521;L;None;21;Wind;129,5674246;0,027997051;0,376714481;263,1616636;3,978256442;0;267,13992;0;200;8300;8500;207,1;Fagus sylvatica;N;263,1616636;0
Sonian;205511;L;None;21;Wind;127,6853637;0,027903767;0,724165181;14,71954883;0;0;14,71954883;0;0;400;400;207,1;Fagus sylvatica;N;14,71954883;0
Sonian;205521;L;None;21;Wind;127,7517942;0,027905669;0,694677092;13,32715908;0;0;13,32715908;0;0;500;500;207,1;Fagus sylvatica;N;13,32715908;0
Sonian;205531;L;None;21;Wind;127,9603152;0,027907632;0,674274475;101,9891282;0;0;101,9891282;0;0;200;200;207,1;Fagus sylvatica;N;101,9891282;0
Sonian;205541;L;None;21;Wind;127,7373272;0,027909557;0,657649499;12,73042061;0;0;12,73042061;0;0;300;300;207,1;Fagus sylvatica;N;12,73042061;0
Sonian;206011;L;None;21;Wind;132,0643507;0,027944431;0,679009396;109,9456411;0;0;109,9456411;0;0;600;600;207,1;Fagus sylvatica;N;109,9456411;0
Sonian;206021;L;None;21;Wind;132,1123594;0,027946431;0,689454353;146,6119046;1,989128221;0;148,6010329;0;100;800;900;207,1;Fagus sylvatica;N;146,6119046;0
Sonian;206031;L;None;21;Wind;132,1835074;0,027948396;0,712381441;104,6944487;3,978256442;0;108,6727051;0;200;1300;1500;207,1;Fagus sylvatica;N;104,6944487;0
Sonian;206041;L;None;21;Wind;132,3911536;0,027950361;0,706517248;32,02496436;0;0;32,02496436;0;0;1100;1100;207,1;Fagus sylvatica;N;32,02496436;0
Sonian;206051;L;None;21;Wind;132,6134195;0,027952362;0,756406232;94,15206912;0;0;94,15206912;0;0;1900;1900;207,1;Fagus sylvatica;N;94,15206912;0
Sonian;206521;L;None;21;Wind;132,0453185;0,027987645;0,649542287;100,1194538;1,989128221;0;102,108582;0;100;2200;2300;207,1;Fagus sylvatica;N;100,1194538;0
Sonian;206531;L;None;21;Wind;132,1360454;0,027989548;0,613606336;68,09448942;7,359774417;0;75,45426384;0;200;1100;1300;207,1;Fagus sylvatica;N;68,09448942;0
Sonian;206551;L;None;21;Wind;132,2144341;0,027993329;0,49706842;11,93476932;0;0;11,93476932;0;0;600;600;207,1;Fagus sylvatica;N;11,93476932;0
Sonian;255511;L;None;21;Wind;125,8921459;0,027894777;0,813068706;277,1650202;131,3487668;1,989128221;410,5029153;100;600;3000;3700;207,1;Fagus sylvatica;N;277,1650202;0
Sonian;255521;L;None;21;Wind;126,4733112;0,027896578;0,792982365;9,945641104;3,978256442;5,370646196;19,29454374;100;200;500;800;207,1;Fagus sylvatica;N;9,945641104;0
Sonian;255531;L;None;21;Wind;126,7782675;0,027898359;0,770531256;22,60975744;48,13690294;3,978256442;74,72491682;200;100;400;700;207,1;Fagus sylvatica;N;22,60975744;0
Sonian;255541;L;None;21;Wind;127,2250081;0,027900151;0,750202983;22,60975744;0;22,60975744;45,21951488;400;0;400;800;207,1;Fagus sylvatica;N;22,60975744;0
Sonian;255551;L;None;21;Wind;127,5169177;0,027901925;0,735869962;7,956512883;0;0;7,956512883;0;0;400;400;207,1;Fagus sylvatica;N;7,956512883;0
Sonian;256011;L;None;21;Wind;130,3479987;0,027935755;0,73307502;1226,231244;1,989128221;0;1228,220372;0;100;21300;21400;207,1;Fagus sylvatica;N;1226,231244;0
Sonian;256021;L;None;21;Wind;130,9798968;0,027937473;0,718987102;878,1338053;0;0;878,1338053;0;0;10600;10600;207,1;Fagus sylvatica;N;876,144677;0
Sonian;256041;L;None;21;Wind;131,6180851;0,027940889;0,698081606;11,93476932;0;0;11,93476932;0;0;600;600;207,1;Fagus sylvatica;N;11,93476932;0
Sonian;256051;L;None;21;Wind;131,8848366;0,027942593;0,68951113;46,74451319;0;0;46,74451319;0;0;1500;1500;207,1;Fagus sylvatica;N;46,74451319;0
souf2;1;Y;Logging only;19;Wind;119,5614851;0,096156049;0,6536767;0;6788,876446;0;6788,876446;0;7200,000001;0;7200,000001;267,9108208;Quercus;Fraxinus excelsior;0;267
souf2;2;Y;Logging only;19;Wind;119,5615412;0,096156049;0,653682994;162,6664856;4382,259403;0;4544,925889;0;4533,333334;266,6666667;4800,000001;267,9108208;Quercus;Fraxinus excelsior;0;267
souf2;3;Y;Logging only;19;Wind;119,5751097;0,096156049;0,653686798;467,8429575;8414,359841;0;8882,202798;0;9333,333335;533,3333334;9866,666668;267,9108208;Quercus;Fraxinus excelsior;0;267
souf2;4;Y;Logging only;19;Wind;119,5699997;0,096156049;0,653671699;0;6561,051964;0;6561,051964;0;6666,666668;0;6666,666668;267,9108208;Quercus;Fraxinus excelsior;0;770
souf9;1;Y;Logging only;19;Wind;119,779892;0,096156049;0,653358809;0;7153,099628;0;7153,099628;0;7466,666668;0;7466,666668;267,9108208;Quercus;Fraxinus excelsior;0;0
souf9;2;Y;Logging only;19;Wind;119,8541154;0,096156049;0,653342877;0;6331,558207;0;6331,558207;0;7200,000001;0;7200,000001;267,9108208;Quercus;Fraxinus excelsior;0;0
souf9;3;Y;Logging only;19;Wind;120,2303626;0,096156049;0,652345675;0;12368,60518;0;12368,60518;0;13866,66667;0;13866,66667;267,9108208;Quercus;Fraxinus excelsior;0;0
souf9;4;Y;Logging only;19;Wind;119,9307165;0,096156049;0,652799774;0;7723,888373;0;7723,888373;0;8533,333334;0;8533,333334;267,9108208;Quercus;Fraxinus excelsior;0;0
stmaur;1;Y;Logging only;19;Wind;917,9883697;0,104833638;0,674109077;5964,742141;163,0201084;800,0000001;6927,76225;800,0000001;266,6666667;8533,333334;9600,000001;135,2817016;Abies alba;N;289,6521484;0
stmaur;2;Y;Logging only;19;Wind;934,8352441;0,104833638;0,667260378;4973,316107;0;0;4973,316107;0;0;8000,000001;8000,000001;135,2817016;Abies alba;N;910,2613355;0
stmaur;3;Y;Logging only;19;Wind;933,4608468;0,104833638;0,670733963;10351,54963;337,0025234;0;10688,55216;0;533,3333334;17866,66667;18400;135,2817016;Abies alba;N;1164,78859;0
stmaur;4;Y;Logging only;19;Wind;917,0025951;0,104833638;0,682175329;0;0;0;0;0;0;0;0;135,2817016;Abies alba;N;0;0
stqui142;1;Y;Logging only;19;Wind;542,5954943;0,077336884;0,664721986;1836,124008;0;0;1836,124008;0;0;3466,666667;3466,666667;302,3943918;Abies alba;N;0;0
stqui142;2;Y;Logging only;19;Wind;544,3938963;0,077336884;0,650979809;1103,862182;0;0;1103,862182;0;0;1333,333334;1333,333334;302,3943918;Abies alba;N;0;0
stqui142;3;Y;Logging only;19;Wind;539,8377494;0,077336884;0,666892327;2849,680071;0;0;2849,680071;0;0;4266,666667;4266,666667;302,3943918;Abies alba;N;0;0
stqui142;4;Y;Logging only;19;Wind;539,1165627;0,077336884;0,652992811;1096,205558;0;0;1096,205558;0;0;1600;1600;302,3943918;Abies alba;N;0;0
stras18;1;Y;Logging only;19;Wind;137,6881665;0,116759612;0,657143966;0;512,1827045;266,6666667;778,8493712;266,6666667;1333,333334;0;1600;190,9859317;Picea abies;N;0;0
stras18;2;Y;Logging only;19;Wind;137,8081441;0,116759612;0,65732708;0;482,0229487;0;482,0229487;0;533,3333334;0;533,3333334;190,9859317;Picea abies;N;0;0
stras18;3;Y;Logging only;19;Wind;137,7401377;0,116759612;0,657145221;266,6666667;1191,284352;0;1457,951018;0;1333,333334;266,6666667;1600;190,9859317;Picea abies;N;0;0
stras18;4;Y;Logging only;19;Wind;137,6522099;0,116759612;0,657049314;0;935,3190219;0;935,3190219;0;2933,333334;0;2933,333334;190,9859317;Picea abies;N;0;0
stras27;1;Y;Logging only;19;Wind;138,9473164;0,116759612;0,659894559;0;0;0;0;0;0;0;0;190,9859317;Fagus sylvatica;N;0;0
stras27;2;Y;Logging only;19;Wind;138,8065302;0,116759612;0,657874309;3697,609202;3676,333055;261,6808682;7635,623125;266,6666667;4266,666667;5866,666667;10400;190,9859317;Fagus sylvatica;N;2487,37613;0
stras27;3;Y;Logging only;19;Wind;138,7998322;0,116759612;0,657742896;6060,625532;2597,076493;266,6666667;8924,368691;266,6666667;3200;9600,000001;13066,66667;190,9859317;Fagus sylvatica;N;3401,837505;0
stras27;4;Y;Logging only;19;Wind;138,8514635;0,116759612;0,657919466;577,1743611;816,2315692;0;1393,40593;0;1066,666667;1333,333334;2400;190,9859317;Fagus sylvatica;N;504,6816882;0
Stursbol Hegn;1_1_1;Y;None;19;Wind;47,52873648;-0,02019731;0,548405238;736,024423;222,5929199;657,406498;1616,023841;1071,428571;357,1428571;1071,428571;2500;1086;Picea abies;N;736,024423;0
Stursbol Hegn;1_1_2;Y;None;19;Wind;48,08331417;-0,020228547;0,548739812;975,6670134;357,1428571;0;1332,809871;0;357,1428571;2500;2857,142857;1086;Picea abies;Pseudotsuga menziesii;975,6670134;357
Stursbol Hegn;1_1_3;Y;None;19;Wind;47,76220059;-0,02019947;0,54879145;913,1985363;0;0;913,1985363;0;0;1071,428571;1071,428571;1086;Picea abies;N;913,1985363;0
Stursbol Hegn;1_2_1;Y;Logging only;19;Wind;48,89850163;-0,020235893;0,533346965;0;0;357,1428571;357,1428571;357,1428571;0;0;357,1428571;1086;Picea abies;N;0;0
Stursbol Hegn;1_2_2;Y;Logging only;19;Wind;48,33607992;-0,020261736;0,519200187;984,2388299;0;0;984,2388299;0;0;1071,428571;1071,428571;1086;Picea abies;N;984,2388299;0
Stursbol Hegn;1_2_3;Y;Logging only;19;Wind;49,80886466;-0,020239986;0,529856882;0;0;0;0;0;0;0;0;1086;Picea abies;N;0;0
Stursbol Hegn;2_1_1;Y;None;19;Wind;42,32893184;-0,020251297;0,668605208;714,2857142;215,0152886;213,1208808;1142,421884;357,1428571;714,2857142;714,2857142;1785,714286;1086;Picea abies;Pseudotsuga menziesii;714,2857142;59
Stursbol Hegn;2_1_2;Y;None;19;Wind;41,00322491;-0,020232222;0,65304525;5657,695964;1154,735535;2195,806599;9008,238097;2500;1428,571428;11428,57143;15357,14286;1086;Picea abies;Pseudotsuga menziesii;5657,695964;1155
Stursbol Hegn;2_1_3;Y;None;19;Wind;40,01780386;-0,020218428;0,612987113;151,5526263;357,1428571;317,3133114;826,0087948;357,1428571;357,1428571;357,1428571;1071,428571;1086;Picea abies;N;0;0
Stursbol Hegn;2_2_1;Y;Logging only;19;Wind;39,51406814;-0,020199135;0,584392232;357,1428571;984,2388299;0;1341,381687;0;1071,428571;357,1428571;1428,571428;1086;Picea abies;N;357,1428571;0
Stursbol Hegn;2_2_2;Y;Logging only;19;Wind;39,52352182;-0,020197518;0,583902904;0;0;0;0;0;0;0;0;1086;Picea abies;N;0;0
Stursbol Hegn;2_2_3;Y;Logging only;19;Wind;40,13348426;-0,020196924;0,594301187;1282,608063;357,1428571;714,2857142;2354,036634;714,2857142;357,1428571;1785,714286;2857,142857;1086;Picea abies;Picea sitchensis;823,2141644;459
Stursbol Hegn;3_1_1;Y;None;19;Wind;40,4011561;-0,020139771;0,598852626;58,72664271;357,1428571;234,9065708;650,7760706;1428,571429;357,1428571;357,1428571;2142,857143;1086;Picea abies;Pseudotsuga menziesii;58,72664271;357
Stursbol Hegn;3_1_2;Y;None;19;Wind;40,34168453;-0,020134089;0,600440861;357,1428571;0;608,1518945;965,2947516;714,2857142;0;357,1428571;1071,428571;1086;Picea abies;N;357,1428571;0
Stursbol Hegn;3_1_3;Y;None;19;Wind;40,36531845;-0,020154087;0,598361383;4521,19221;894,254458;0;5415,446668;0;1071,428571;6428,571428;7499,999999;1086;Picea abies;Picea sitchensis - Pseudotsuga menziesii;3806,906496;1428,571428
Stursbol Hegn;3_2_1;Y;Logging only;19;Wind;39,61051273;-0,020165543;0,583550509;0;58,72664271;0;58,72664271;0;357,1428571;0;357,1428571;1086;Picea abies;N;0;0
Stursbol Hegn;3_2_2;Y;Logging only;19;Wind;39,38069275;-0,020168755;0,582591736;0;0;0;0;0;0;0;0;1086;Picea abies;N;0;0
Stursbol Hegn;3_2_3;Y;Logging only;19;Wind;39,72846258;-0,020157276;0,588004928;0;0;0;0;0;0;0;0;1086;Picea abies;N;0;0
Stursbol Hegn;4_1_1;Y;None;19;Wind;40,20260203;-0,019834918;0,577225192;357,1428571;483,0739965;655,5120902;1495,728944;714,2857142;714,2857142;357,1428571;1785,714286;1086;Picea abies;N;357,1428571;0
Stursbol Hegn;4_1_2;Y;None;19;Wind;40,1821883;-0,019846419;0,582438023;0;681,9868186;0;681,9868186;0;1071,428571;0;1071,428571;1086;Picea abies;N;0;0
Stursbol Hegn;4_1_3;Y;None;19;Wind;39,80087246;-0,019834626;0,584617316;778,6485991;58,72664271;350,4654484;1187,84069;357,1428571;357,1428571;1071,428571;1785,714286;1086;Picea abies;N;357,1428571;0
Stursbol Hegn;4_2_1;Y;Logging only;19;Wind;39,45082037;-0,019838968;0,572386214;0;58,72664271;0;58,72664271;0;357,1428571;0;357,1428571;1086;Picea abies;N;0;0
Stursbol Hegn;4_2_2;Y;Logging only;19;Wind;39,38665722;-0,019846648;0,568608474;357,1428571;165,7606851;0;522,9035422;0;357,1428571;357,1428571;714,2857142;1086;Picea abies;N;357,1428571;0
Stursbol Hegn;4_2_3;Y;Logging only;19;Wind;39,38017852;-0,019825621;0,565833099;357,1428571;233,9593669;1202,09573;1793,197954;1428,571428;714,2857142;357,1428571;2500;1086;Picea abies;N;357,1428571;0
Szast;46;Y;None;18;Wind;117,1455031;0,01017839;0,584839905;0;33,81517976;381,6737108;415,4888906;500;400;0;900;759;Pinus sylvestris;N;15,91302577;0
Szast;47;Y;None;18;Wind;117,1144978;0,010202461;0,587358032;0;127,3042061;100;227,3042061;100;800;0;900;759;Pinus sylvestris;N;127,3042061;0
Szast;48;Y;None;18;Wind;117,0970978;0,01023089;0,588466363;0;556,836448;686,9780528;1243,814501;700;1700;0;2400;759;Pinus sylvestris;N;549,5429779;0
Szast;49;Y;None;18;Wind;117,1030987;0,01025892;0,585142387;0;488,5430458;8,619555623;497,1626014;100;1800;0;1900;759;Pinus sylvestris;N;488,5430458;0
Szast;50;Y;None;18;Wind;117,241796;0,01028095;0,58376459;0;1038,086024;1371,982052;2410,068075;1600;3000;0;4600;759;Pinus sylvestris;N;1007,586058;0
Szast;51;Y;None;18;Wind;117,4233001;0,010306985;0,580366495;0;467,9887209;0;467,9887209;0;1300;0;1300;759;Pinus sylvestris;N;467,9887209;0
Szast;52;Y;None;18;Wind;117,7482464;0,010330994;0,572036172;0;165,7606851;1169,662051;1335,422736;1400;500;0;1900;759;Pinus sylvestris;N;163,1085141;0
Szast;53;Y;None;18;Wind;117,9311984;0,01035582;0,579267829;0;21,21736769;338,7668994;359,9842671;500;100;0;600;759;Pinus sylvestris;N;21,21736769;0
Szast;54;Y;None;18;Wind;117,6353533;0,010386427;0,582170016;0;321,5757291;1324,900778;1646,476507;1700;1500;0;3200;759;Pinus sylvestris;N;321,5757291;0
Szast;55;Y;None;18;Wind;117,4684041;0,01041043;0,58894313;252,4998303;137,2498472;1872,383317;2262,132995;2000;800;400;3200;759;Pinus sylvestris;N;128,6302916;0
Szast;56;Y;Logging only;18;Wind;117,3389022;0,010397579;0,589869152;0;341,8911464;623,2133279;965,1044743;800;900;0;1700;759;Pinus sylvestris;N;332,6085481;0
Szast;57;Y;Logging only;18;Wind;117,3593;0,010377691;0,586429306;0;488,423592;811,720139;1300,143731;1000;1200;0;2200;759;Pinus sylvestris;N;306,7498812;0
Szast;58;Y;Logging only;18;Wind;117,2137023;0,010363008;0,583229169;0;2226,691171;1311,8936;3538,584771;1700;3900;0;5600;759;Pinus sylvestris;N;2226,691171;0
Szast;59;Y;Logging only;18;Wind;117,0725012;0,010343308;0,580094952;0;1158,956493;966,0108812;2124,967374;1200;2700;0;3900;759;Pinus sylvestris;N;1145,695638;0
Szast;60;Y;Logging only;18;Wind;116,8525009;0,010325063;0,577938123;0;538,0323438;779,5651288;1317,597473;800;1400;0;2200;759;Pinus sylvestris;N;500,9019503;0
Szast;61;Y;Logging only;18;Wind;116,5729002;0,01030837;0,576622044;0;738,8254115;671,0455526;1409,870964;800;3100;0;3900;759;Pinus sylvestris;N;675,1733084;0
Szast;62;Y;Logging only;18;Wind;116,2620005;0,010292641;0,574590236;0;664,6419097;300;964,6419097;300;1500;0;1800;759;Pinus sylvestris;N;664,6419097;0
Szast;63;Y;Logging only;18;Wind;115,9750005;0,010275402;0,575634724;200;1590,9077;280,8912143;2071,798914;400;4400;200;5000;759;Pinus sylvestris;N;1393,984006;0
Szast;64;Y;Logging only;18;Wind;115,8077019;0,010312138;0,577438135;215,790972;549,9671131;100;865,758085;100;2300;400;2800;759;Pinus sylvestris;N;465,0976423;0
Šumava;30;L;None;11;BarkBeetle;1204,244671;0,059161729;0,665346832;215,6811597;1,533286337;0,538722226;217,7531683;6,25;25;2181,25;2212,5;551;Picea abies;N;215,6811597;0
Šumava;40;L;None;11;BarkBeetle;1199,546683;0,05969499;0,722568824;154,0786676;7,997953055;0;162,0766207;0;93,75;1206,25;1300;551;Picea abies;N;154,0786676;0
Šumava;55;L;None;9;BarkBeetle;1210,469876;0,047757476;0,692823111;476,1666105;3,936816271;0;480,1034267;0;43,75;5837,5;5881,25;551;Picea abies;N;476,1666105;0
